full_text_norm,created_at,id_str,user_name,user_screen_name,,label
Pancen 02 MENGONG berjamaah #SaveTaulany #saveerintaulany,4/21/2019 20:10,1.12E+18,Tika van Steenveldt,tika_sekti,,valid
#saveerintaulany,4/21/2019 20:10,1.12E+18,Zulfan Sikumbang,ZulfanSikumbang,,valid
@RizmaWidiono ..prabowo harus cek kejiwaan #SaveErinTaulany,4/21/2019 20:09,1.12E+18,dsatoto,totok9nine,,valid
Aahhh ciap pleciden #saveerintaulany,4/21/2019 20:01,1.12E+18,#SINTING#saveerintaulany,Juan_ramosh,,valid
Trueeeee..... #SaveTaulany #saveerintaulany ,4/21/2019 19:29,1.12E+18,supermanalive,Judgebao5,,valid
Ashiiaap #saveerintaulany #saveerintaulany #saveerintaulany #SaveTaulany #SaveTaulany #SaveTaulany,4/21/2019 19:28,1.12E+18,ImAM S.,imamsant054,,valid
"Lagi banyak yg hestek #saveerintaulany, disinilah letak akal sehat, masa orang salah dibelain yang benar itu, Save As Pelaku di penjara. ",4/21/2019 19:26,1.12E+18,mahluk hidup,belumdipake,,valid
Wkwkwkwkwk....berharap e #saveerintaulany,4/21/2019 19:25,1.12E+18,#SINTING#saveerintaulany,Juan_ramosh,,valid
Gunakan otak sbgmana mestinya.. #SaveTaulany #saveerintaulany ,4/21/2019 19:11,1.12E+18,djeto catur,djeto_catur,,valid
"Yg penting sudah... Siap..., Presiden. #02CurangTeriakCurang #SaveErinTaulany",4/21/2019 19:06,1.12E+18,🇮🇩Armyworm  🦇 🔫,kolo_munyeng99,,valid
Siapa sebenernya yg lebih keterlaluan? Erin taulany atau kalian para pembully masal? #saveerintaulany ,4/21/2019 19:04,1.12E+18,Rahayuning R Joeda,Rizkitaj,,valid
#SaveTaulany #saveerintaulany,4/21/2019 18:57,1.12E+18,A. Ulya,Fandi08946346,,valid
Goodnight #jogja #EVEMUN #Jus2_FOCUSTOURinJKT #saveerintaulany #방탄소년단 #HappyEaster Sorry ribet hahaha,4/21/2019 18:57,1.12E+18,Gadis Desa,xAngelissa,,valid
Adu data ja berani gak???? #saveerintaulany #SaveTaulany,4/21/2019 18:55,1.12E+18,Ulil Azmi,MrUlilAzmi,,valid
#SaveTaulany #SaveErinTaulany,4/21/2019 18:43,1.12E+18,mrs.herlambang,mrs_herlambang,,valid
#SaveTaulany #SaveErinTaulany,4/21/2019 18:38,1.12E+18,P. Nugroho  🇮🇩,nuook,,valid
ga ke bayang jika 02 memipin bisa2 di kritik dikit langsung deh di penjarain #SaveTaulany #SaveErinTaulany,4/21/2019 18:37,1.12E+18,dwi,dwi21105945,,valid
#SAVEERINTAULANY,4/21/2019 18:24,1.12E+18,Prabu Joyoboyo,Jermia62369646,,valid
"Mau DM istrinya andre taulani kasih semangat, tpi tdk punya IG. #saveerintaulany",4/21/2019 18:16,1.12E+18,AnaknyaSUHARTO,AnaknyaSuharto,,valid
"Sebagai seorang laki-laki mungkin saya hanya pengecut. Terimakasih Erin Taulany telah mewakili suara kami. Selamat Hari Kartini untuk para perempuan hebat. Jejak digital itu kejam, berhati-hati lah. #SaveTaulany #saveerintaulany ",4/21/2019 18:12,1.12E+18,musang,jodhyregar_7,,valid
Aku sih yes #SaveTaulany #SaveErinTaulany ,4/21/2019 18:11,1.12E+18,Julian F Tambunan,julianjft,,valid
#saveerintaulany,4/21/2019 18:05,1.12E+18,Brohoell,Brohoell,,valid
"Ayo @Fahrihamzah @ustadtengkuzul @fadlizon @Dahnilanzar @saididu tunjukan kejantanan mu, BERANI!!!.. Buat lu @Fahrihamzah jgn cuma koar2 di Sosmed.Tunjukan klo versi kalian lebih akurat.. #SaveErinTaulany ",4/21/2019 18:05,1.12E+18,EmLasdy,EmLasdy,,valid
"Lahhhh, Terus Pak Jokowi dihina Selama 4,5 tahun sekeji itu anda diam saja. Dan yang dihina itu adalah simbol negara. Dan kalaupun Pak Jokowi mau mereka bisa saja dilaporkan. #Jokowi2Periode #SaveErinTaulany #AkalSehat #mikir",4/21/2019 18:02,1.12E+18,masyuli,setyoyuli032,,valid
#SaveTaulany #saveerintaulany ,4/21/2019 17:54,1.12E+18,Kang Daun,daunbk,,valid
Gitu dong tunjukin bukti #SaveTaulany #SaveErinTaulany,4/21/2019 17:53,1.12E+18,Madie,bomalbae,,valid
Tunjukin data dong... pengen tahu katanya jujur ko masih rahasia2an sih... nanti salah faham lho #SaveErinTaulany #SaveTaulany,4/21/2019 17:51,1.12E+18,Madie,bomalbae,,valid
#SaveTaulany #SaveErintaulany ,4/21/2019 17:50,1.12E+18,Rizal Valentino,R1z4LvaL3nTin0,,valid
#saveerintaulany ... Aku sih Yes,4/21/2019 17:44,1.12E+18,PhilipS,petromak_lampu,,valid
#SaveTaulany #saveerintaulany ,4/21/2019 17:39,1.12E+18,Wiwin,Wiwin97160658,,valid
Salam Waras ! #SaveTaulany #saveerintaulany,4/21/2019 17:39,1.12E+18,JAKA TARUNG,tarung_jaka,,valid
#saveerintaulany,4/21/2019 17:25,1.12E+18,Abdi Suwito,AsSuwito,,valid
#SaveErinTaulany,4/21/2019 17:22,1.12E+18,Ellyana Y,Ellyana26721473,,valid
#BantuKawalPemilu #SaveTaulany #SaveErintaulany,4/21/2019 17:20,1.12E+18,Mahisa Agni,MahisaAgni4,,valid
#SaveTaulany #SaveErintaulany,4/21/2019 17:18,1.12E+18,Mahisa Agni,MahisaAgni4,,valid
Keep Strong Bu #saveerintaulany #savetaulany,4/21/2019 17:16,1.12E+18,Michael Ahonk,mike_ahonk8,,valid
Erin memgungkapkan perasaan yang terdalam di hatinya.. eeh di laporin polisi.. ungkapan erin ada dasarnya.. ga asal dan bukan iseng.. org jujur di laporkan polisi.. nyebarin fakta dilaporkan ke polisi oleh penyebar hoax.. #SaveTaulany #SaveErinTaulany #PrabowoGila,4/21/2019 17:15,1.12E+18,JOHN VAN WILLEM,yogantercinta,,valid
Erin Taulany mewakili kegusaran saya...dan muak nya saya pada si MEGALOMANIA itu #SaveTaulany #SaveTaulany #SaveErinTaulany,4/21/2019 17:14,1.12E+18,Riezkimo,Parkkimmang,,valid
Ayo kita retweet semua yg menghina pak jokowi #SaveTaulany #saveerintaulany,4/21/2019 17:14,1.12E+18,Wiwin,Wiwin97160658,,valid
Dulu terima hasil QC...sekarang kagak...mau menang aja kagak mau kalah eeeuyyy ! Cc. @Gerindra #savetaulany #SaveErinTaulany #TNIPolriPahlawanPemilu,4/21/2019 17:10,1.12E+18,Yung369 #WelcomeBackBTP,yungyung369,,valid
Lagi santai. Jadi bantu tweet Save Erin Taulany. #saveerintaulany #savetaulany,4/21/2019 17:10,1.12E+18,Irsan S,HaoTweet,,valid
#SaveTaulany #saveerintaulany,4/21/2019 17:08,1.12E+18,Kreshna W. Linarda,KreshnaQuet,,valid
Yup..menolak lupa...lain dulu...lain sekarang...plintat plintut ! Cc. @Gerindra #savetaulany #SaveErinTaulany #TNIPolriPahlawanPemilu,4/21/2019 17:06,1.12E+18,Yung369 #WelcomeBackBTP,yungyung369,,valid
Erin salah yg benar prabowo dan pengikutnya pada sinting semua. #SaveTaulany #SaveErinTaulany,4/21/2019 17:05,1.12E+18,Mawar T Wijaya,MawarTanuWijaya,,valid
"#SaveTaulany Serius mau tanya. Kl ini lanjut ke jalur hukum, apakah akan dilakukan test kejiwaan kpd pak prabowo utk membuktikan dia tdk gila seperti yg dituduhkan dan tuduhan @erintaulany itu salah.. @andretaulany74 yg sabar ya mas, support selalu istri anda #saveerintaulany",4/21/2019 17:05,1.12E+18,amin hidayat,aminnissan,,valid
Kocak #SaveTaulany #saveerintaulany,4/21/2019 17:04,1.12E+18,トミー白 T૦ɱīςҺɿՐ૦™,SamuraiTomiyuki,,valid
Yang pasti harus... #SaveTaulany #saveerintaulany,4/21/2019 17:03,1.12E+18,samsudin102 #88,samsudin102,,valid
Pak Ahok @basuki_btp memang fenomenal...musuh yg paling ditakutin gerombolan wowo setelah Pakde JKW ! #savetaulany #SaveErinTaulany #TNIPolriPahlawanPemilu,4/21/2019 17:03,1.12E+18,Yung369 #WelcomeBackBTP,yungyung369,,valid
Yang ini? #SaveTaulany #saveerintaulany #SaveOurDemocracy,4/21/2019 17:01,1.12E+18,Numai,Numai96356911,,valid
RT infoJATIASIH RT yusuf_dumdum: Yuk teman teman bantu gaungkan trus tagar #SaveTaulany dan #SaveErinTaulany sudah muncul di list TT ,4/21/2019 17:01,1.12E+18,Jatiasih™,infoJ4T14S1H,,valid
#saveerintaulany,4/21/2019 16:59,1.12E+18,vincent,mahendrattaTroy,,valid
Sbg seorang ustadzah...sdhkah anda menghimbau umat utk menghentikan caci maki kpd Pakde Jokowi & pemerintah ? #savetaulany #SaveErinTaulany #TNIPolriPahlawanPemilu,4/21/2019 16:56,1.12E+18,Yung369 #WelcomeBackBTP,yungyung369,,valid
#SaveTaulany #SaveErinTaulany,4/21/2019 16:55,1.12E+18,Agba kristiyanto,AgbaKristiyanto,,valid
#SaveErinTaulany #SaveTaulany #SaveTaulany #SaveTaulany #SaveTaulany,4/21/2019 16:50,1.12E+18,Jazzmanie,jazz80jbi,,valid
#SaveTaulany #saveerintaulany,4/21/2019 16:49,1.12E+18,Kreshna W. Linarda,KreshnaQuet,,valid
#saveErintaulany ,4/21/2019 16:48,1.12E+18,Nasi pecel Pincuk,Widyast43944336,,valid
#saveTaulany #saveerintaulany,4/21/2019 16:47,1.12E+18,Kreshna W. Linarda,KreshnaQuet,,valid
kapan gerombolan wowo mau buka2an ? kalo merasa benar kenapa takut sih ? #SaveTaulany #saveerintaulany #TNIPolriPahlawanPemilu,4/21/2019 16:46,1.12E+18,Yung369 #WelcomeBackBTP,yungyung369,,valid
Laaah... lebih parah pendukung 02 #SaveTaulany #SaveErinTaulany,4/21/2019 16:44,1.12E+18,Firman TM,iFir17,,valid
Yg menghina bapak jokowi malah lebih parah dan tidak berperi kemanusiaan. @savetaulany #saveerintaulany,4/21/2019 16:43,1.12E+18,Wiwin,Wiwin97160658,,valid
Pik lu tahu diri dan koreksi diri deh.. Lu baru nongol dari persembunyian udh koreksi orang??? Balikin pik pada pemiliknya #saveErintaulany ,4/21/2019 16:43,1.12E+18,Nasi pecel Pincuk,Widyast43944336,,valid
tumben ngomong nya lurus kaya clurit..... ... ... #savetaulany #SaveErinTaulany,4/21/2019 16:42,1.12E+18,Raga Katineung,Mpa_Mpi,,valid
"Ikutan kacau kl berhadapan dgn kelompok org sinting kita sehat dibilang sinting, woles bae. Nach diana sndr sinting dibilang sinting, eh baper... cpd... #saveerintaulany #SaveTaulany",4/21/2019 16:42,1.12E+18,❤Vy,NovietaSuyoso,,valid
ni masih pantes... dan wajar.... kl yg kmren gmn ya... kira2 d lapori HN gak ya.... kelakuan dh gak beda..... mantap dek... skr boleh dan bisa mimpi apa aj... jd presiden pun blh... liat bpk jokowi... yg dr tk meubel... skr jd org no 1... semangat #savetaulany #saveerintaulany ,4/21/2019 16:39,1.12E+18,Raga Katineung,Mpa_Mpi,,valid
#SaveTaulany dan #SaveErinTaulany,4/21/2019 16:39,1.12E+18,🅰️damantan,suka_komen,,valid
Dasar payah gitu aja lapor.. daya tahan tubuh anda lemah bapak.. apa lagi mau ngurus negara ini?anda kuat ?? Ga usah ngata2in sinting belum tentu anda juga waras lo mungkin malah anda yg sinting #SaveTaulany #saveerintaulany #SaveOurDemocracy,4/21/2019 16:37,1.12E+18,mendoan 🍘,CitraLupuss19,,valid
"Deranged people. Guess, are they frustrated lunatic or pathological naive? Or ignorance seditioner? #SaveErinTaulany",4/21/2019 16:37,1.12E+18,juni hegelstad,HegelstadJuni,,valid
#saveerintaulany Sebenarnya apa yg diungkapkan Erin Taulany adalah apa yg ingin diungkapkan sebagian besar dari kita. Kl aku malahan lebih dr sekedar sinting tapi... au ah gelap!,4/21/2019 16:37,1.12E+18,Khairil Hamdy,khairil0760,,valid
Selamat hari kartini erin #ErintaulanySakitJiwa #saveerintaulany #SaveOurDemocracy #SaveAndreTaulany,4/21/2019 16:35,1.12E+18,Gian wira Harno,GianwiraH,,valid
"Menang, sombong = Jumowo Kalah, nerimo = Legowo Kalah, ngaku menang = Wowo #SaveTaulany #saveerintaulany",4/21/2019 16:34,1.12E+18,Aris Munand,arisemunand,,valid
Nahh.... itu pointnya. Klo yg skrg terjadi adalah buruk rupa malah kaca yg dipecahkan.... #SaveTaulany #saveerintaulany,4/21/2019 16:33,1.12E+18,awas jebakan BATMAN (manusia kampret),A17DYS,,valid
#SaveTaulany #SaveErinTaulany ,4/21/2019 16:30,1.12E+18,Agus umbara,Agusumbara12,,valid
Saya dukung #saveerintaulany #SaveTaulany,4/21/2019 16:30,1.12E+18,Roedhie,Roedhie,,valid
"Dont worry, we are support you #SaveTaulany #saveerintaulany",4/21/2019 16:29,1.12E+18,Ave,Aveitsme1,,valid
#SaveErinTaulany ,4/21/2019 16:29,1.12E+18,yudi.is,yudiistiono09,,valid
#saveerintaulany #SaveTaulany,4/21/2019 16:26,1.12E+18,lamong,hudilamong,,valid
Lanjut Bro El...ane pantengin #savetaulany #SaveErinTaulany ,4/21/2019 16:25,1.12E+18,Yung369 #WelcomeBackBTP,yungyung369,,valid
Hukum tajam kebawah tumpul keatas Seperti itu yg sering mereka bilang kalo pas masa kampanye... Setelah kampanye keok ya beda lagi #SaveTaulany #saveerintaulany,4/21/2019 16:24,1.12E+18,Tommy The Jack Man  🇮🇩,TommyTheJackMa1,,valid
#saveErintaulany... Komparasinya nih ,4/21/2019 16:24,1.12E+18,Nasi pecel Pincuk,Widyast43944336,,valid
#SaveErinTaulany,4/21/2019 16:24,1.12E+18,Jeanjudith367@gmail.com,jeanjudith367,,valid
@Ivone_Hall #SaveErinTaulany,4/21/2019 16:22,1.12E+18,Papua Wesprianus Heipon,wesprianus,,valid
#SaveTaulany #SaveErinTaulany ,4/21/2019 16:22,1.12E+18,aiiial_al,alwhindyarch,,valid
Terserah yg penting... #saveerintaulany #SaveTaulany #SaveTaulany,4/21/2019 16:16,1.12E+18,samsudin102 #88,samsudin102,,valid
We wont leave you behind #SaveTaulany #saveerintaulany,4/21/2019 16:15,1.12E+18,トミー白 T૦ɱīςҺɿՐ૦™,SamuraiTomiyuki,,valid
#SaveTaulany #saveerintaulany,4/21/2019 16:14,1.12E+18,ira humaira,BilqisKhira,,valid
#saveerintaulany #SaveTaulany #SaveTaulany,4/21/2019 16:13,1.12E+18,ira humaira,BilqisKhira,,valid
Agreed #SaveTaulany #saveerintaulany,4/21/2019 16:12,1.12E+18,トミー白 T૦ɱīςҺɿՐ૦™,SamuraiTomiyuki,,valid
"indonesia 0,5 sakit #SaveTaulany #saveerintaulany",4/21/2019 16:11,1.12E+18,SADAR,Demas06,,valid
Mirip2 junjungan sebelah deh...yg halu..delu..gelo #savetaulany #SaveErinTaulany,4/21/2019 16:09,1.12E+18,Yung369 #WelcomeBackBTP,yungyung369,,valid
Itu lah arogsnsinya Klmpok 02.. Full. Kesombongan SEMUANYA... MERATA... DARI ATAS NYA SMP. KE Bawah... kl. Jokowi tdk bernurah hati dan sabar idealnya manusia satu ini yg hrs dilaporkan krn dia menghina SANTRI2 DAN PRESIDEN RI YG sah #saveErintaulany ,4/21/2019 16:08,1.12E+18,Nasi pecel Pincuk,Widyast43944336,,valid
"KRITIK DIKIT,KAFIR BERONTAK DIKIT,KOMUNIS BEGITU MENYERAMKANNYA MENGHADAPI MEREKA YANG MABOK AGAMA DAN KEKUASAAN #SaveTaulany #saveerintaulany",4/21/2019 16:08,1.12E+18,H̶a̶i̶k̶a̶l̶ Y̶o̶g̶a̶ P̶r̶a̶t̶a̶m̶a̶ N̶.,Mr_Itaaang,,valid
#SaveErinTaulany,4/21/2019 16:07,1.12E+18,surya,kucinggaul123,,valid
"Presiden yang tiap hari dihujat dihina dibikinin hoax dimaki warganya sendiri (pendukung capres abadi) beliau bisa sabar tuh Laini cuman capres yang lagi main presiden-presidenan dikatain sesuai kondisinya sesuai tingkahnya, kok pada baper wkwk #saveerintaulany #SaveTaulany",4/21/2019 16:07,1.12E+18,🚭,nuraldi_,,valid
Tangkap dan kandangkan fh karena telah melecehkan presiden Indonesia. #SaveTaulany #saveerintaulany ,4/21/2019 16:07,1.12E+18,Rheykel. Br,Rheykel1,,valid
#SaveTaulany #SaveErinTaulany #SaveWanQodir,4/21/2019 16:05,1.12E+18,Addin,MIBAgent_,,valid
Sepakat #SaveTaulany #saveerintaulany ,4/21/2019 16:04,1.12E+18,agus rudi,agus_rudi86,,valid
"Erin Taulani sama muaknya dg kita semua. Seharusnya selesai pilpres dijadikan sbg happy day menunggu pengumuman KPU, sbgmana anak² SMA mnggu hsl UNBK mrk happy² aja. Bukan klaim sy lulus nilai bagus. #SaveErinTaulany #SaveTaulany",4/21/2019 16:04,1.12E+18,Falah Yogiawan,falahyogi,,valid
#SaveTaulany #SaveErinTaulany ,4/21/2019 16:04,1.12E+18,Tasun Mancunian,TMancunian507,,valid
#SaveTaulany #SaveErinTaulany ,4/21/2019 16:04,1.12E+18,Ad71e【ツ】Goodsector,adjie_badsector,,valid
Orang sinting mana bisa baca dengan benar #SaveErinTaulany #SaveTaulany,4/21/2019 16:03,1.12E+18,Madie,bomalbae,,valid
Banyak yg akan mendukungmu sis.. #SaveErinTaulany,4/21/2019 16:02,1.12E+18,spider onta,riad_taufik,,valid
#SaveErinTaulany ,4/21/2019 16:02,1.12E+18,Mynameissayang,Alien64098168,,valid
Namanya juga sinting #SaveTaulany #SaveErinTaulany ,4/21/2019 16:01,1.12E+18,Madie,bomalbae,,valid
"Kmrn sujud di makam, skrng keris di cium... waduhhh.. mau berkata kasar, nti pendukung nya marah.... tapiii koyo wong.... isi sndri Wkwkwk #SaveTaulany #SaveErinTaulany",4/21/2019 16:00,1.12E+18,NINAS Madridista,lhena66,,valid
#SaveTaulany #SaveErinTaulany,4/21/2019 15:58,1.12E+18,alananash,nashnasstuff,,valid
Gaungkan #GerakanAkalSehat #SaveErinTaulany #SaveTaulany,4/21/2019 15:57,1.12E+18,Mas LEGO wo,masLEGOwowo,,valid
#SaveTaulany #saveerintaulany ,4/21/2019 15:56,1.12E+18,long long long,Rima66708082,,valid
#SaveTaulany #SaveErinTaulany ,4/21/2019 15:55,1.12E+18,Mr Bob47,mrbob_47,,valid
#SaveErinTaulany kalau erin taulani di proses maka FahriHamzah harus di proses juga,4/21/2019 15:54,1.12E+18,V-Lix,felix19300663,,valid
Klo lo sinting gimana gus #SaveTaulany #SaveErinTaulany ,4/21/2019 15:53,1.12E+18,Madie,bomalbae,,valid
#saveErintaulany... Jgn gentar bnyk masyrkt yg mendukung... Hrs nya yg msk. Penjara manusia ini krn jokowi sah presiden RI.. ,4/21/2019 15:51,1.12E+18,Nasi pecel Pincuk,Widyast43944336,,valid
#SaveTaulany #saveerintaulany ,4/21/2019 15:49,1.12E+18,DYAH APRILIANI K,Dapril_9,,valid
Makin semena2 aja juancok #SaveTaulany #SaveErinTaulany,4/21/2019 15:48,1.12E+18,Madie,bomalbae,,valid
Istri Sunu ... Suci ... Kok kayak situasi sekarang ya Maling teriak maling. Dzolim teriak diDzolimi ... #SaveErinTaulany ,4/21/2019 15:48,1.12E+18,V-Lix,felix19300663,,valid
#saveerintaulany #SaveTaulany,4/21/2019 15:47,1.12E+18,Fajar Arrahman,AvatRabbitry,,valid
#saveerintaulany,4/21/2019 15:46,1.12E+18,kANg wIEr,PriyoSiswanto5,,valid
Ambisi bgt ni org pasti dulunya sering cacingan #saveerintaulany,4/21/2019 15:46,1.12E+18,aldo1897,mualda_simbolon,,valid
Hidup sinting #SaveTaulany #SaveErinTaulany ,4/21/2019 15:46,1.12E+18,Madie,bomalbae,,valid
pakdhe jokowi kemarin di hina di caci kalian pada kemana netijen? kampret emang. #SaveTaulany #saveerintaulany ,4/21/2019 15:45,1.12E+18,Taufan Putra,taufanHAP,,valid
#SaveErinTaulany,4/21/2019 15:43,1.12E+18,V-Lix,felix19300663,,valid
"Hadits di gaungkan hanya untuk kaum cebong, sangat tidak objektif umi ini tentunya, bukannya yang lebih kotor itu mulutnya kubu sebelah yah....wajar d bilang sin_ing Kalah QC ko klaim menang 62%.... #SaveTaulany #saveerintaulany",4/21/2019 15:43,1.12E+18,alvienzaekadhyatma,Alvienzaekaa,,valid
So please gaungkan tagar #SaveErinTaulany,4/21/2019 15:42,1.12E+18,V-Lix,felix19300663,,valid
Pada diam kampret ... Simbol negara dihina ... Yg ngimpi malah di sembah puja #SaveErinTaulany,4/21/2019 15:42,1.12E+18,V-Lix,felix19300663,,valid
"Setiap orng psti melkukan kslahan. Sdh mjd tgas kita utk sling mngingatkn dlm hal kebaikan dan caranya pn hrs dg cara yg baik. Bkn dg caci & maki. So, jgn so bener lh jdi orang. #SaveTaulany #saveerintaulany #staystrongandretaulany",4/21/2019 15:41,1.12E+18,Aliya Muhib,ddarzah95,,valid
"#SaveTaulany untuk calon dikatator dan pengikutnya, ga usah panik dan baper ya. #SaveTaulany #saveerintaulany #AlhamdulillahDuaPeriode",4/21/2019 15:41,1.12E+18,nu_kaffah,nu_kaffah,,valid
#SaveTaulany emang nya napa mbak ?? #SaveErinTaulany,4/21/2019 15:40,1.12E+18,V-Lix,felix19300663,,valid
Waduh... #SaveTaulany #SaveErinTaulany #Prabowo #Pilpres2019 #Jokowi,4/21/2019 15:36,1.12E+18,Koruptor itu Penista,syakirasyakir,,valid
Gua dukung #SaveTaulany dan #SaveErinTaulany,4/21/2019 15:36,1.12E+18,V-Lix,felix19300663,,valid
#SaveErinTaulany #SaveTaulany,4/21/2019 15:35,1.12E+18,@fand sufriadi,fand09098393,,valid
#SaveErinTaulany ..,4/21/2019 15:35,1.12E+18,Yudin Izza,Yudin75005645,,valid
#SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany,4/21/2019 15:33,1.12E+18,Sahara2812,Sahara2812,,valid
#SaveTaulany #SaveTaulany #saveerintaulany,4/21/2019 15:33,1.12E+18,bapathy,bapathy1,,valid
#SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany ,4/21/2019 15:30,1.12E+18,BukanOrangDungu,edo_great,,valid
dont worry bang.... TNI & POLRI udh mantau kok.... just wait n see aja. kita gak boleh kepancing sm tindakan gila mereka. biar jd urusan aparat #SaveTaulany #saveerintaulany,4/21/2019 15:27,1.12E+18,Cangkem Bosok,bosokcangkem,,valid
Kampret itu bisa di-fogging gak sih? Selama ini aku males lho pakai dikotomi cebong-kampret. Tapi kali ini aku GMZ! #SaveTaulany #saveerintaulany,4/21/2019 15:26,1.12E+18,Mereka Bilang Saya Judes,DidiCahya,,valid
Kami bersama @erintaulany #SaveErinTaulany #SaveTaulany,4/21/2019 15:25,1.12E+18,Pungky,PungkyStarr,,valid
mari kita sebut BPN SINTING !! #saveerintaulany #SaveTaulany,4/21/2019 15:23,1.12E+18,Cangkem Bosok,bosokcangkem,,valid
#SaveErinTaulany,4/21/2019 15:23,1.12E+18,Anny,annyna77,,valid
saya tinggal dimana ini #SaveErinTaulany ,4/21/2019 15:22,1.12E+18,Putu Nita Verayani,veraninditaa,,valid
FAHRI HAMZAH ngatain PRESIDEN RI YANG SAH dengan kata sinting. Erin Taulany ngatain CAPRES ABADI pake kata GILA. beda ? BEDA !! #SaveTaulany #saveerintaulany,4/21/2019 15:21,1.12E+18,Cangkem Bosok,bosokcangkem,,valid
Menolak lupa SINTING! #SaveTaulany #SaveErinTaulany ,4/21/2019 15:21,1.12E+18,kang macul keliling,SudjiwoM,,valid
#SaveTaulany #saveerintaulany ,4/21/2019 15:21,1.12E+18,Felix,felix_panjaitan,,valid
#saveErintaulany.. Menolak lupa ,4/21/2019 15:20,1.12E+18,Nasi pecel Pincuk,Widyast43944336,,valid
#SaveErinTaulany ,4/21/2019 15:20,1.12E+18,Madie,bomalbae,,valid
"Giliran kampreters ngina Jokowi, bebas aja Nah giliran junjunganny dbilang gila, malah protes..kan kampret #SaveTaulany #SaveTaulany #SaveErinTaulany",4/21/2019 15:19,1.12E+18,ℝ𝕀𝕊𝕀𝕋𝔸𝕊 𝔹𝕌𝕂𝔸ℕ,GiovanzaPatrick,,valid
#SaveTaulany #SaveErinTaulany ,4/21/2019 15:19,1.12E+18,Arief 3 Belas,AriefBelas,,valid
#SaveTaulany #SaveErinTaulany,4/21/2019 15:19,1.12E+18,Arief 3 Belas,AriefBelas,,valid
#SaveErinTaulany,4/21/2019 15:19,1.12E+18,romlisav,romlisav,,valid
lanjut #SaveTaulany dan #SaveErinTaulany,4/21/2019 15:18,1.12E+18,jancuknjaran,j0s4,,valid
#SaveTaulany #saveerintaulany,4/21/2019 15:17,1.12E+18,@fand sufriadi,fand09098393,,valid
"Pak Prabowo gak gila apalagi sinting, hanya saja beliau sedikit mengalami gangguan kejiwaan #SaveTaulany #saveerintaulany #SaveTaulany",4/21/2019 15:17,1.12E+18,Anikkkk,Anikkkk_,,valid
#SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany,4/21/2019 15:17,1.12E+18,BukanOrangDungu,edo_great,,valid
#SaveTaulany #saveerintaulany,4/21/2019 15:17,1.12E+18,Nanda Mahardika,N_Mahardika17,,valid
#SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany #SaveTaulany #SaveErinTaulany,4/21/2019 15:16,1.12E+18,BukanOrangDungu,edo_great,,valid
Sabar... orang sabar di sayang pacar.... #SaveTaulany #SaveErinTaulany,4/21/2019 15:16,1.12E+18,NINAS Madridista,lhena66,,valid
#saveerintaulany ,4/21/2019 15:13,1.12E+18,masboy_official,official_masboy,,valid
Support #saveerintaulany #SaveTaulany,4/21/2019 15:13,1.12E+18,inkun,nu_her,,valid
Jangan gentar mba Erin #saveerintaulany #SaveTaulany,4/21/2019 15:13,1.12E+18,M. Luqman hakim,MLuqman56427211,,valid
"Hrs nya FH jg dilaporin, udh blng presiden sinting #SaveTaulany #SaveErinTaulany ",4/21/2019 15:12,1.12E+18,NINAS Madridista,lhena66,,valid
#SaveTaulany #saveerintaulany ,4/21/2019 15:12,1.12E+18,Chavals,charonita,,valid
#SaveTaulany #SaveTaulany #saveerintaulany #SaveTaulany #SaveErinTaulany ,4/21/2019 15:11,1.12E+18,Shanty Parhusip,ParhusipShanty,,valid
"Karena setiap hinaan yang keluar dari mulutnya @Fahrihamzah akan menjadi hakim atas dirinya sendiri.... #SaveTaulany , #SaveErinTaulany , #saveerintaulany ",4/21/2019 15:11,1.12E+18,FLORIUS MANAO,ManaoFlorius,,valid
Hajar terus mba Erin. #saveerintaulany #SaveTaulany,4/21/2019 15:10,1.12E+18,M. Luqman hakim,MLuqman56427211,,valid
Tp blum di acc permintaan keluar nya ma ketua komunitas itu.... #SaveTaulany #SaveErinTaulany,4/21/2019 15:10,1.12E+18,NINAS Madridista,lhena66,,valid
Lantang kan suara mu mba Erin #saveerintaulany #SaveTaulany,4/21/2019 15:09,1.12E+18,M. Luqman hakim,MLuqman56427211,,valid
#SaveTaulany #SaveErinTaulany,4/21/2019 15:08,1.12E+18,NINAS Madridista,lhena66,,valid
"#SaveTaulany #saveerintaulany sebenernya saya capek dgn kubu sebelah, nyari celah mulu",4/21/2019 15:07,1.12E+18,Latifatur Rohmah,rohmahlatifah,,valid
